Unnamed: 0.1,Unnamed: 0,FirstObjectDistance_X,FirstObjectDistance_Y,SecondObjectDistance_X,SecondObjectDistance_Y,ThirdObjectDistance_X,ThirdObjectDistance_Y,FourthObjectDistance_X,FourthObjectDistance_Y,VehicleSpeed,FirstObjectSpeed_X,FirstObjectSpeed_Y,SecondObjectSpeed_X,SecondObjectSpeed_Y,ThirdObjectSpeed_X,ThirdObjectSpeed_Y,FourthObjectSpeed_X,FourthObjectSpeed_Y,YawRate,Timestamp
115,115,63.98361895161291,11.234375,79.8094758064516,-11.9921875,-1.5158245029548804e-14,0.0,-1.0947621410229692e-14,0.0,0.0,-0.0234375,0.0,0.03515625,-0.00390625,0.0,0.0,0.0,0.0,0.0,44.4067583
116,116,63.98412298387096,11.234375,79.80846774193549,-11.9375,-6.73699779091058e-15,0.0,-9.263371962502048e-15,0.0,0.0,-0.0078125,0.00390625,0.03125,0.01953125,0.0,0.0,0.0,0.0,0.0,44.50369619
117,117,63.984375,11.2421875,79.80065524193549,-11.859375,-1.1789746134093515e-14,0.0,-3.36849889545529e-15,0.0,0.0,0.00390625,0.0,-0.0390625,0.01953125,0.0,0.0,0.0,0.0,0.0,44.60215108
118,118,63.985635080645174,11.2578125,79.79259072580645,-11.84375,-5.052748343182935e-15,0.0,-5.894873067046758e-15,0.0,0.0,0.01171875,0.00390625,0.0859375,0.0078125,0.0,0.0,0.0,0.0,0.0,44.6995819
119,119,63.98588709677419,11.25,79.7928427419355,-11.84375,-6.73699779091058e-15,0.0,-7.579122514774402e-15,0.0,0.0,-0.015625,0.0,0.01171875,0.046875,0.0,0.0,0.0,0.0,0.0,44.79639366
120,120,63.98613911290323,11.25,79.79334677419355,-11.65625,-5.052748343182935e-15,0.0,-1.010549668636587e-14,0.0,0.0,0.0,0.0,-0.01171875,0.07421875,0.0,0.0,0.0,0.0,0.0,44.89329643
121,121,63.986895161290306,11.25,79.79385080645163,-11.6796875,-5.052748343182935e-15,0.0,-4.210623619319112e-15,0.0,0.0,0.0078125,0.0,-0.04296875,0.0078125,0.0,0.0,0.0,0.0,0.0,44.99037622
122,122,63.987903225806456,11.2421875,79.79485887096774,-11.609375,-8.421247238638224e-15,0.0,2.5263741715914674e-15,0.0,0.0,0.00390625,0.0,0.04296875,-0.01953125,0.0,0.0,0.0,0.0,0.0,45.08531583
123,123,63.99017137096774,11.2421875,79.80393145161291,-11.625,-1.1789746134093515e-14,0.0,-1.684249447727645e-15,0.0,0.0,-0.0078125,0.0,0.05859375,-0.01953125,0.0,0.0,0.0,0.0,0.0,45.1822276
124,124,63.99117943548387,11.25,79.81980846774195,-11.6328125,-5.052748343182935e-15,0.0,-2.5263741715914674e-15,0.0,0.0,-0.00390625,0.0,-0.02734375,0.0234375,0.0,0.0,0.0,0.0,0.0,45.27928338
125,125,63.99269153225806,11.2578125,79.83442540322581,-11.6875,-1.010549668636587e-14,0.0,-5.052748343182935e-15,0.0,0.0,-0.01171875,0.0,-0.03125,0.015625,0.0,0.0,0.0,0.0,0.0,45.37728624
126,126,63.99420362903227,11.2578125,79.8475302419355,-11.7265625,-8.421247238638224e-15,0.0,3.36849889545529e-15,0.0,0.0,0.015625,0.00390625,0.015625,0.00390625,0.0,0.0,0.0,0.0,0.0,45.47557392
127,127,63.995463709677416,11.265625,79.85962701612901,-11.859375,-1.1789746134093515e-14,0.0,-8.421247238638224e-15,0.0,0.0,0.0078125,0.0,0.0078125,-0.01953125,0.0,0.0,0.0,0.0,0.0,45.57379434
128,128,63.99647177419355,11.265625,79.87752016129032,-11.84375,-1.347399558182116e-14,0.0,-1.1789746134093515e-14,0.0,0.0,-0.015625,0.0,0.0234375,-0.00390625,0.0,0.0,0.0,0.0,0.0,45.67141572
129,129,63.998235887096776,11.2421875,79.89390120967741,-11.7890625,-1.010549668636587e-14,0.0,-4.210623619319112e-15,0.0,0.0,-0.0234375,-0.00390625,-0.015625,0.02734375,0.0,0.0,0.0,0.0,0.0,45.76889409
130,130,64.00050403225806,11.25,79.90851814516128,-11.796875,-6.73699779091058e-15,0.0,2.5263741715914674e-15,0.0,0.0,0.01953125,0.0,-0.0078125,0.015625,0.0,0.0,0.0,0.0,0.0,45.86665148
131,131,64.00176411290323,11.2421875,79.9208669354839,-11.7265625,-2.357949226818703e-14,0.0,0.0,0.0,0.0,-0.00390625,-0.00390625,-0.0078125,-0.0078125,0.0,0.0,0.0,0.0,0.0,45.96277374
132,132,64.00504032258064,11.234375,79.9327116935484,-11.6953125,-5.052748343182935e-15,0.0,-1.010549668636587e-14,0.0,0.0,-0.0078125,-0.00390625,-0.04296875,-0.015625,0.0,0.0,0.0,0.0,0.0,46.05998409
133,133,64.00756048387095,11.25,79.95010080645162,-11.765625,-8.421247238638224e-15,0.0,-1.684249447727645e-15,0.0,0.0,0.0,0.0,-0.02734375,-0.015625,0.0,0.0,0.0,0.0,0.0,46.15730044
134,134,64.01033266129032,11.2421875,79.96496975806451,-11.71875,-6.73699779091058e-15,0.0,-8.421247238638225e-16,0.0,0.0,-0.0078125,0.0,0.01953125,0.00390625,0.0,0.0,0.0,0.0,0.0,46.25427277
135,135,64.01285282258064,11.25,79.97857862903226,-11.671875,-1.1789746134093515e-14,0.0,-4.210623619319112e-15,0.0,0.0,-0.0078125,0.0,-0.03125,0.03515625,0.0,0.0,0.0,0.0,0.0,46.35140011
136,136,64.01537298387096,11.2421875,79.99395161290325,-11.6953125,1.684249447727645e-15,0.0,0.0,0.0,0.0,-0.01171875,0.0,-0.01171875,0.015625,0.0,0.0,0.0,0.0,0.0,46.44857406
137,137,64.01713709677419,11.25,80.01612903225806,-11.7265625,-1.5158245029548804e-14,0.0,-4.210623619319112e-15,0.0,0.0,-0.015625,0.0,0.01171875,0.01171875,0.0,0.0,0.0,0.0,0.0,46.54660815
138,138,64.01864919354838,11.2421875,80.04259072580646,-11.7109375,-1.010549668636587e-14,0.0,-3.36849889545529e-15,0.0,0.0,0.0,0.0,0.0078125,0.01953125,0.0,0.0,0.0,0.0,0.0,46.64405221
139,139,64.01990927419355,11.234375,80.07006048387096,-11.6328125,-8.421247238638224e-15,0.0,-6.73699779091058e-15,0.0,0.0,0.0078125,0.0,0.015625,0.03515625,0.0,0.0,0.0,0.0,0.0,46.74047023
140,140,64.0211693548387,11.25,80.09198588709678,-11.65625,-5.052748343182935e-15,0.0,-4.210623619319112e-15,0.0,0.0,0.00390625,0.00390625,0.015625,0.01953125,0.0,0.0,0.0,0.0,0.0,46.83712225
141,141,64.02091733870968,11.25,80.11063508064517,-11.703125,-1.010549668636587e-14,0.0,-2.5263741715914674e-15,0.0,0.0,0.03125,0.00390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,46.93500234
142,142,64.01965725806451,11.265625,80.12626008064515,-11.6875,-5.052748343182935e-15,0.0,3.36849889545529e-15,0.0,0.0,0.0078125,0.00390625,0.03125,0.0078125,0.0,0.0,0.0,0.0,0.0,47.03201038
143,143,64.0178931451613,11.2578125,80.13886088709678,-11.6796875,-8.421247238638224e-15,0.0,-1.1789746134093515e-14,0.0,0.0,-0.01171875,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,47.12885341
144,144,64.015625,11.265625,80.14818548387096,-11.640625,-5.052748343182935e-15,0.0,-6.73699779091058e-15,0.0,0.0,0.0,0.0,-0.0234375,0.03125,0.0,0.0,0.0,0.0,0.0,47.22367634
145,145,64.01386088709677,11.265625,80.15347782258064,-11.625,-1.1789746134093515e-14,0.0,3.36849889545529e-15,0.0,0.0,0.00390625,0.0,-0.015625,0.015625,0.0,0.0,0.0,0.0,0.0,47.32028636
146,146,64.00907258064518,11.2421875,80.15826612903226,-11.65625,-8.421247238638224e-15,0.0,5.052748343182935e-15,0.0,0.0,-0.00390625,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,47.41629035
147,147,64.0025201612903,11.265625,80.16607862903226,-11.5625,-9.263371962502048e-15,0.0,-1.684249447727645e-15,0.0,0.0,0.171875,0.01171875,-0.01171875,0.03125,0.0,0.0,0.0,0.0,0.0,47.51380813
148,148,63.995211693548406,11.2734375,80.17439516129033,-11.578125,-6.73699779091058e-15,0.0,-5.052748343182935e-15,0.0,0.0,0.1796875,0.01171875,0.0078125,0.015625,0.0,0.0,0.0,0.0,0.0,47.60835402
149,149,63.9858870967742,11.2734375,80.17817540322582,-11.5390625,-8.421247238638224e-15,0.0,-1.684249447727645e-15,0.0,0.0,0.078125,0.0,-0.0078125,0.0234375,0.0,0.0,0.0,0.0,0.0,47.70360496
150,150,63.97832661290323,11.28125,80.17691532258064,-11.4765625,-1.347399558182116e-14,0.0,0.0,0.0,0.0,-0.01171875,-0.0078125,-0.00390625,0.03515625,0.0,0.0,0.0,0.0,0.0,47.79920592
151,151,63.96900201612903,11.28125,80.16960685483872,-11.484375,-1.0947621410229692e-14,0.0,-8.421247238638224e-15,0.0,0.0,0.05859375,0.0,-0.0078125,0.01953125,0.0,0.0,0.0,0.0,0.0,47.89728207
152,152,63.95766129032259,11.28125,80.15826612903226,-11.3984375,-1.0947621410229692e-14,0.0,-8.421247238638224e-15,0.0,0.0,-0.01171875,-0.00390625,0.0390625,0.02734375,0.0,0.0,0.0,0.0,0.0,47.99494418
153,153,63.94329637096775,11.28125,80.14087701612904,-11.4140625,-1.1789746134093515e-14,0.0,1.010549668636587e-14,0.0,0.0,-0.03125,-0.00390625,0.01171875,0.01953125,0.0,0.0,0.0,0.0,0.0,48.09252829
154,154,63.92590725806451,11.2578125,80.11769153225805,-11.3515625,-8.421247238638224e-15,0.0,-1.684249447727645e-15,0.0,0.0,-0.0390625,-0.00390625,0.03125,0.0234375,0.0,0.0,0.0,0.0,0.0,48.18837527
155,155,63.90599798387096,11.265625,80.08341733870968,-11.4453125,-7.579122514774402e-15,0.0,-1.5158245029548804e-14,0.0,0.0,-0.08984375,-0.00390625,-0.140625,0.0390625,0.0,0.0,0.0,0.0,0.0,48.28566136
156,156,63.88306451612904,11.265625,80.04082661290323,-11.4296875,0.0,0.0,-6.73699779091058e-15,0.0,0.0,-0.1015625,0.0,-0.08984375,0.01171875,0.0,0.0,0.0,0.0,0.0,48.38253141
157,157,63.85433467741936,11.28125,79.98865927419357,-11.46875,-1.347399558182116e-14,0.0,-3.36849889545529e-15,0.0,0.0,-0.1640625,0.0,-0.08984375,-0.00390625,0.0,0.0,0.0,0.0,0.0,48.48010307
158,158,63.82232862903227,11.2890625,79.93119959677419,-11.453125,-2.5263741715914674e-15,0.0,-1.684249447727645e-15,0.0,0.0,-0.1796875,0.0,-0.16015625,0.0078125,0.0,0.0,0.0,0.0,0.0,48.57790732
159,159,63.78654233870968,11.28125,79.86743951612902,-11.359375,-1.0947621410229692e-14,0.0,-5.052748343182935e-15,0.0,0.10546875,-0.203125,0.0,-0.21875,0.03125,0.0,0.0,0.0,0.0,0.0,48.67592458
160,160,63.74747983870968,11.3046875,79.79511088709678,-11.3984375,-8.421247238638224e-15,0.0,-1.010549668636587e-14,0.0,0.1875,-0.27734375,0.0078125,-0.2890625,-0.03515625,0.0,0.0,0.0,0.0,0.0,48.77374382
161,161,63.70539314516128,11.28125,79.71875,-11.359375,3.359627016129023,0.0,-1.684249447727645e-15,0.0,0.25,-0.328125,0.00390625,-0.30859375,-0.015625,0.0,0.0,0.0,0.0,0.0,48.87099701
162,162,63.65625,11.28125,79.63508064516128,-11.375,6.7124495967741815,0.0,0.0,0.0,0.29296875,-0.40625,0.00390625,-0.375,-0.0234375,0.0,0.0,0.0,0.0,0.0,48.96769316
163,163,63.60131048387096,11.296875,79.54359879032256,-11.3125,10.061743951612895,0.0,-2.021099337273174e-14,0.0,0.34375,-0.453125,0.00390625,-0.44921875,-0.01953125,0.0,0.0,0.0,0.0,0.0,49.06370225
164,164,63.54082661290323,11.296875,79.44354838709678,-11.3828125,13.402973790322573,0.0,-1.6842494477276448e-14,0.0,0.40234375,-0.5234375,0.00390625,-0.47265625,-0.046875,0.0,0.0,0.0,0.0,0.0,49.16114447
165,165,63.47429435483871,11.421875,79.33870967741935,-11.390625,16.74042338709677,0.0,1.684249447727645e-15,0.0,0.47265625,-0.484375,0.01171875,-0.51171875,-0.04296875,0.0,0.0,0.0,0.0,0.0,49.2589087
166,166,63.399193548387096,11.3828125,79.22152217741933,-11.5078125,20.069304435483865,0.0,-3.36849889545529e-15,0.0,0.56640625,-0.56640625,-0.00390625,-0.64453125,-0.046875,0.0,0.0,0.0,0.0,0.0,49.357319
167,167,63.31980846774195,11.3828125,79.09879032258067,-11.5390625,23.39364919354838,0.0,-5.894873067046758e-15,0.0,0.6640625,-0.64453125,0.0,-0.67578125,-0.0546875,0.0,0.0,0.0,0.0,0.0,49.45586778
168,168,63.23135080645163,11.3984375,78.96345766129032,-11.578125,26.708165322580648,0.0,-1.768461920114027e-14,0.0,0.75390625,-0.76953125,0.0,-0.765625,-0.0546875,0.0,0.0,0.0,0.0,0.0,49.55518302
169,169,63.13810483870966,11.3828125,78.8203125,-11.578125,30.01789314516128,0.0,8.421247238638225e-16,0.0,0.84375,-0.82421875,0.0,-0.83984375,-0.0546875,0.0,0.0,0.0,0.0,0.0,49.65253514
170,170,63.03881048387096,11.3984375,78.66733870967741,-11.515625,33.3203125,0.0,3.36849889545529e-15,0.0,0.92578125,-0.9375,0.0,-0.921875,-0.0625,0.0,0.0,0.0,0.0,0.0,49.74985426
171,171,62.93069556451612,11.453125,78.50579637096773,-11.3984375,36.61365927419355,0.0,-3.36849889545529e-15,0.0,0.9921875,-0.98828125,0.09765625,-0.96875,0.0625,0.0,0.0,0.0,0.0,-0.001342773438,49.84701437
172,172,62.816028225806456,11.453125,78.3366935483871,-11.3046875,39.90045362903226,0.0,-3.36849889545529e-15,0.0,1.0703125,-1.10546875,0.08984375,-1.0546875,0.0859375,0.0,0.0,0.0,0.0,-0.001342773438,49.94247437
173,173,62.693548387096776,11.4453125,78.15826612903227,-11.2265625,43.17817540322581,0.0,3.36849889545529e-15,0.0,1.17578125,-1.15234375,0.00390625,-1.1328125,0.0078125,0.0,0.0,0.0,0.0,0.0,50.03646027
174,174,62.56653225806451,11.4296875,77.97505040322582,-11.2734375,46.45035282258064,0.0,0.0,0.0,1.31640625,-1.30078125,-0.17578125,-1.36328125,-0.19140625,0.0,0.0,0.0,0.0,0.002746582031,50.1322483
175,175,62.42943548387096,11.4609375,77.78074596774192,-11.25,49.703125,0.0,-3.36849889545529e-15,0.0,1.43359375,-1.4453125,0.0,-1.4453125,0.0,0.0,0.0,0.0,0.0,0.0,50.22880436
176,176,62.286542338709666,11.421875,77.58114919354837,-11.3203125,52.94279233870968,-8.90625,-1.010549668636587e-14,0.0,1.57421875,-1.49609375,-0.17578125,-1.5859375,-0.234375,-1.5546875,-0.26953125,0.0,0.0,0.002746582031,50.32491141
177,177,62.13306451612904,11.390625,77.36769153225806,-11.3671875,56.1633064516129,-9.109375,3.36849889545529e-15,0.0,1.70703125,-1.671875,-0.171875,-1.7265625,-0.23046875,-1.73828125,-0.33203125,0.0,0.0,0.002746582031,50.42124446
178,178,61.975050403225815,11.375,77.14969758064514,-11.3046875,59.3719758064516,-9.2109375,0.0,0.0,1.828125,-1.75390625,-0.171875,-1.8359375,-0.20703125,-1.77734375,-0.34375,0.0,0.0,0.002746582031,50.51743698
179,179,61.80519153225806,11.375,76.92162298387098,-11.328125,62.56703629032258,-9.2265625,0.0,0.0,1.94140625,-1.86328125,-0.16796875,-1.9609375,-0.20703125,-1.9453125,-0.3125,0.0,0.0,0.002746582031,50.61348868
180,180,61.63256048387096,11.328125,76.68850806451614,-11.3359375,65.7578125,-9.234375,-1.010549668636587e-14,0.0,2.0390625,-1.93359375,-0.171875,-2.0078125,-0.20703125,-2.015625,-0.30078125,0.0,0.0,0.002746582031,50.70804426
181,181,61.45514112903224,11.296875,76.44228830645162,-11.40625,68.92943548387096,-9.1953125,3.36849889545529e-15,0.0,2.10546875,-2.0625,-0.16796875,-2.0859375,-0.25390625,-2.11328125,-0.28125,0.0,0.0,0.002746582031,50.80327589
182,182,61.28528225806452,11.2890625,76.19052419354837,-11.4921875,72.08795362903226,-9.15625,0.0,0.0,2.18359375,-2.125,-0.2578125,-2.03515625,-0.39453125,-2.21484375,-0.41015625,0.0,0.0,0.004150390625,50.90060668
183,183,61.11643145161291,11.234375,75.92767137096773,-11.515625,75.22883064516128,-9.2421875,-6.73699779091058e-15,0.0,2.25390625,-2.234375,-0.2578125,-2.20703125,-0.33203125,-2.28515625,-0.42578125,0.0,0.0,0.004150390625,50.99495024
184,184,60.95766129032258,11.2109375,75.66028225806451,-11.6640625,75.2288306451613,-9.2890625,-6.73699779091058e-15,0.0,2.32421875,-2.28515625,-0.2578125,-2.33984375,-0.36328125,-2.33203125,-0.4296875,0.0,0.0,0.004150390625,51.08970884
185,185,60.80569556451612,11.171875,75.38734879032259,-11.7890625,75.2288306451613,-9.3671875,0.0,0.0,2.390625,-2.3515625,-0.2578125,-2.43359375,-0.375,-2.40234375,-0.43359375,0.0,0.0,0.004150390625,51.18447743
186,186,60.65725806451613,11.125,75.1101310483871,-11.8515625,75.22883064516128,-9.4296875,3.36849889545529e-15,0.0,2.4765625,-2.41015625,-0.25390625,-2.5390625,-0.3671875,-2.546875,-0.41796875,0.0,0.0,0.004150390625,51.28050512
187,187,60.51335685483871,11.09375,74.82585685483869,-11.9765625,75.22883064516128,-9.46875,-1.010549668636587e-14,0.0,2.55859375,-2.484375,-0.25390625,-2.5703125,-0.3984375,-2.58984375,-0.41796875,0.0,0.0,0.004150390625,51.37686184
188,188,60.371975806451616,11.078125,74.54107862903224,-12.0,75.2288306451613,-9.515625,-1.010549668636587e-14,0.0,2.65234375,-2.58203125,-0.1640625,-2.72265625,-0.234375,-2.58984375,-0.29296875,0.0,0.0,0.002746582031,51.47433552
189,189,60.23336693548387,11.0703125,74.24899193548387,-11.9921875,75.22883064516128,-9.5,-3.36849889545529e-15,0.0,2.765625,-2.65625,0.0,-2.7265625,-0.02734375,-2.68359375,0.00390625,0.0,0.0,0.0,51.57387018
190,190,60.09349798387097,11.09375,73.9470766129032,-11.9921875,78.3069556451613,-9.3984375,0.0,0.0,2.8828125,-2.8359375,0.0,-2.8359375,-0.0390625,-2.859375,0.00390625,0.0,0.0,0.0,51.67407089
191,191,59.95614919354839,11.0625,73.64490927419355,-11.828125,81.3772681451613,-9.3515625,-3.36849889545529e-15,0.0,2.9921875,-2.88671875,-0.16796875,-2.953125,-0.18359375,-2.9609375,-0.27734375,0.0,0.0,0.002746582031,51.77132238
192,192,59.81527217741936,11.03125,73.3303931451613,-11.7890625,78.01764112903227,-9.3125,-3.36849889545529e-15,0.0,3.05859375,-3.0625,-0.00390625,-3.05078125,0.02734375,-3.02734375,-0.01171875,0.0,0.0,0.0,51.86846386
193,193,59.67993951612902,11.0234375,73.01537298387098,-11.84375,74.6648185483871,-9.34375,0.0,0.0,3.15234375,-3.109375,-0.00390625,-3.1328125,0.01171875,-3.0859375,-0.01953125,0.0,0.0,0.0,51.9651993
194,194,59.54107862903226,11.0078125,72.68901209677418,-11.6640625,73.77192540322581,-9.375,0.0,0.0,3.23828125,-3.2265625,-0.00390625,-3.2265625,0.05078125,-3.15234375,-0.01171875,0.0,0.0,0.0,52.06231378
195,195,59.403981854838705,11.0078125,72.36088709677419,-11.3984375,72.87676411290323,-9.4609375,-6.73699779091058e-15,0.0,3.30859375,-3.26171875,-0.00390625,-3.2734375,0.11328125,-3.28125,0.00390625,0.0,0.0,0.0,52.15755811
196,196,59.26688508064515,11.046875,72.02696572580646,-11.25,71.97404233870968,-9.359375,-6.73699779091058e-15,0.0,3.37890625,-3.234375,-0.16015625,-3.421875,-0.08203125,-3.43359375,-0.25,0.0,0.0,0.002746582031,52.25319347
197,197,59.13079637096772,11.1796875,71.69027217741936,-11.1328125,71.0647681451613,-9.3203125,-3.36849889545529e-15,0.0,3.43359375,-3.16015625,0.01171875,-3.38671875,0.09765625,-3.41015625,0.0078125,0.0,0.0,0.0,52.34996892
198,198,58.991935483870975,11.2578125,71.3485383064516,-11.2109375,70.1484375,-9.3515625,0.0,0.0,3.47265625,-3.07421875,0.01953125,-3.4296875,0.03515625,-3.484375,-0.00390625,0.0,0.0,0.0,52.44636102
199,199,58.80519153225804,11.34375,71.00378024193547,-11.0625,69.22782258064518,0.0,2.20640120967741,0.0,3.5234375,-2.88671875,0.0234375,-3.484375,0.0703125,0.0,0.0,0.0,0.0,0.0,52.54290532
200,200,58.60332661290322,11.421875,70.65751008064515,-10.9453125,68.30191532258064,0.0,4.404989919354837,0.0,3.56640625,-2.72265625,0.02734375,-3.51171875,0.07421875,0.0,0.0,0.0,0.0,0.0,52.63953062
201,201,58.39591733870967,11.5390625,70.3039314516129,-10.84375,67.3623991935484,0.0,6.589213709677418,0.0,3.60546875,-2.57421875,0.03125,-3.57421875,0.078125,0.0,0.0,0.0,0.0,0.0,52.73634993
202,202,58.19077620967743,11.6171875,69.95136088709677,-10.7734375,66.42061491935485,0.0,8.76537298387097,0.0,3.625,-2.42578125,0.03125,-3.63671875,0.046875,0.0,0.0,0.0,0.0,0.0,52.83208719
203,203,57.980090725806456,11.6875,69.58996975806453,-10.7265625,65.46774193548389,0.0,10.924899193548384,0.0,3.6484375,-2.3125,0.03515625,-3.59765625,0.0625,0.0,0.0,0.0,0.0,0.0,52.9269744
204,204,57.77167338709678,11.7265625,69.22933467741936,-10.6953125,64.51411290322582,0.0,13.076360887096772,0.0,3.6640625,-2.23046875,0.03515625,-3.65625,0.03515625,0.0,0.0,0.0,0.0,0.0,53.02234663
205,205,57.55569556451611,11.7734375,68.85584677419354,-10.8203125,63.54712701612903,-9.4140625,15.2109375,0.0,3.6875,-2.14453125,0.02734375,-3.65234375,-0.01171875,-3.6328125,0.08203125,0.0,0.0,0.0,53.12096104
206,206,57.344506048387096,11.8203125,68.48563508064515,-10.953125,62.589465725806456,-9.4140625,17.337449596774196,0.0,3.7109375,-2.078125,0.03125,-3.68359375,-0.0390625,-3.640625,0.0625,0.0,0.0,0.0,53.22084653
207,207,57.127772177419345,11.875,68.10357862903226,-11.109375,61.626008064516135,0.0,19.44657258064516,0.0,3.73828125,-2.01953125,0.02734375,-3.703125,-0.05859375,0.0,0.0,0.0,0.0,0.0,53.31756583
208,208,56.91859879032258,11.9140625,67.72479838709678,-11.21875,60.671875,0.0,21.547379032258064,0.0,3.78125,-2.0,0.02734375,-3.75,-0.06640625,0.0,0.0,0.0,0.0,0.0,53.41192101
209,209,56.70362903225806,11.9296875,67.33492943548389,-11.046875,59.710937500000014,11.3046875,23.630292338709673,0.0,3.8203125,-1.94140625,-0.21875,-3.87109375,-0.265625,-3.7734375,-0.26953125,0.0,0.0,0.004150390625,53.50771477
210,210,56.49571572580644,11.9765625,66.94959677419354,-10.9765625,58.75403225806451,11.2890625,25.704889112903224,0.0,3.8671875,-1.9609375,-0.20703125,-3.83984375,-0.26953125,-3.82421875,-0.27734375,0.0,0.0,0.004150390625,53.60049625
211,211,56.279737903225794,12.0,66.55292338709677,-10.8359375,57.78251008064516,11.28125,27.762600806451612,0.0,3.9140625,-1.99609375,-0.125,-3.890625,-0.12890625,-3.8671875,-0.16796875,0.0,0.0,0.002746582031,53.69602087
212,212,56.06123991935484,12.015625,66.16154233870965,-10.8046875,56.8210685483871,11.265625,29.812247983870968,0.0,3.953125,-2.01953125,-0.125,-3.94140625,-0.12890625,-3.90625,-0.17578125,0.0,0.0,0.002746582031,53.78897435
213,213,55.82308467741935,12.0625,65.76134072580646,-10.8828125,55.855594758064534,11.2578125,31.844002016129036,0.0,3.96484375,-2.046875,-0.1171875,-3.98828125,-0.1484375,-3.91796875,-0.171875,0.0,0.0,0.002746582031,53.87910771
214,214,55.57837701612903,11.9609375,65.36391129032256,-10.875,54.89944556451613,11.2578125,33.86668346774194,11.8203125,3.9765625,-3.515625,-0.03125,-3.88671875,-0.01171875,-3.953125,0.01953125,-4.01171875,0.359375,0.0,53.97728145
215,215,55.31552419354839,11.734375,64.96144153225805,-11.1875,57.0710685483871,11.34375,35.875,11.78125,3.98828125,-3.453125,-0.26953125,-4.0078125,-0.3515625,-3.93359375,-0.24609375,-3.953125,-0.01953125,0.004150390625,54.07488816
216,216,55.03830645161291,11.71875,64.55569556451614,-11.3515625,59.231098790322584,11.359375,37.87071572580645,11.78125,4.0,-3.44921875,-0.02734375,-3.984375,-0.078125,-4.0,0.06640625,-3.97265625,0.12890625,0.0,54.17462798
217,217,54.748739919354826,11.7109375,64.14919354838709,-11.734375,61.378276209677416,11.2734375,39.85282258064516,11.7890625,4.03125,-3.390625,-0.171875,-4.0546875,-0.34375,-3.984375,-0.171875,-3.98046875,-0.08203125,0.002746582031,54.27285872
218,218,54.44556451612903,11.7109375,63.74269153225804,-11.640625,63.511340725806456,11.234375,41.82132056451613,11.8125,4.05859375,-3.37109375,-0.16015625,-4.07421875,-0.24609375,-4.0390625,-0.19921875,-4.00390625,-0.1171875,0.002746582031,54.37240953
219,219,54.13684475806451,11.71875,63.3351814516129,-11.734375,65.63457661290322,11.1953125,43.7804939516129,11.7890625,4.08203125,-3.3515625,-0.15625,-4.109375,-0.24609375,-4.0,-0.1875,-4.0625,-0.140625,0.002746582031,54.47133978
220,220,53.81325604838709,11.75,62.92086693548387,-11.9296875,67.73840725806451,11.1953125,45.720262096774185,11.796875,4.08984375,-3.31640625,-0.140625,-4.14453125,-0.2890625,-4.0703125,-0.1953125,-4.0546875,-0.15234375,0.002746582031,54.5701902
221,221,53.48639112903225,11.78125,62.511592741935466,-11.7734375,66.75504032258064,11.2421875,47.6484375,11.7734375,4.10546875,-3.31640625,0.01171875,-4.10546875,-0.0390625,-4.1015625,0.03125,-4.1171875,0.015625,0.0,54.6675895
222,222,53.14516129032259,11.828125,62.092489919354826,-11.9453125,65.76033266129032,11.2109375,49.55796370967742,11.765625,4.125,-3.2734375,0.01171875,-4.1171875,-0.1015625,-4.13671875,0.0078125,-4.08984375,0.0078125,0.0,54.76716498
223,223,52.80191532258065,11.8515625,61.67867943548386,-11.96875,67.82610887096776,11.2265625,51.45740927419355,11.75,4.1328125,-3.2109375,-0.125,-4.16015625,-0.25390625,-4.09375,-0.16796875,-4.078125,-0.17578125,0.002746582031,54.86491231
224,224,52.44556451612904,11.9140625,61.2532762096774,-11.8984375,69.87298387096774,11.21875,53.337953629032256,11.734375,4.140625,-3.1875,0.01953125,-4.1640625,-0.00390625,-4.1484375,0.015625,-4.16015625,0.0,0.0,54.96269664
225,225,52.08669354838709,11.9453125,60.83618951612904,-11.953125,69.45413306451614,11.21875,55.20866935483871,11.765625,4.15234375,-3.16015625,0.0234375,-4.24609375,-0.00390625,-4.171875,0.0078125,-4.14453125,0.00390625,0.0,55.05993392
226,226,51.71875,12.0,60.41381048387095,-11.9765625,69.03150201612904,11.2265625,57.06502016129033,11.828125,4.1640625,-3.12890625,0.02734375,-4.1953125,-0.0625,-4.1640625,0.02734375,-4.16796875,0.01171875,0.0,55.15755023
227,227,51.34375,12.0390625,59.987651209677416,-12.0546875,68.60635080645162,11.1953125,58.90927419354839,11.90625,4.17578125,-3.125,0.03515625,-4.2109375,-0.078125,-4.16796875,0.00390625,-4.19140625,0.01953125,0.0,55.25329039
228,228,50.963205645161295,12.0859375,59.56123991935483,-11.921875,68.18245967741936,11.1640625,60.740423387096776,11.9375,4.18359375,-3.109375,0.03515625,-4.17578125,-0.015625,-4.1640625,-0.01953125,-4.18359375,0.015625,0.0,55.34776244
229,229,50.5766129032258,12.1015625,59.13004032258065,-12.1171875,67.75630040322581,11.171875,62.557963709677416,11.9140625,4.19140625,-3.11328125,0.03515625,-4.1953125,-0.0859375,-4.1953125,-0.0234375,-4.1875,0.0078125,0.0,55.44176047
